source_url	parsed_url
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-entertainment.html
https://www.nytimes.com/guides/	https://www.nytco.com/careers/
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2016/well/move/well-runningforwomen-guide-interactive.html
https://www.nytimes.com/guides/	https://www.nytimes.com/privacy/cookie-policy#how-do-i-manage-trackers
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-43808a4cd5333b648057a01624d84960.png
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2021/guide/2021-gift-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/spotlight/guides
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#site-index
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#site-content
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-subheader
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/guides/a-guide-to-sleep-apnea.html
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-ipad-144x144-28865b72953380a40aa43318108876cb.png
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-mktg
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-sponsor
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/global-f449cfd9976ad673ef2b7ab5098b85be.css
https://www.nytimes.com/guides/	https://www.nytimes.com/privacy/privacy-policy
https://www.nytimes.com/guides/	https://www.nytimes.com/sitemap/
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/fashion/how-to-dress-up.html
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/apple-touch-icon-28865b72953380a40aa43318108876cb.png
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-hard.html
https://www.nytimes.com/guides/	https://www.nytimes.com/ca/?action=click&amp;region=Footer&amp;pgtype=Homepage
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2022/guide/2022-gift-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-iphone-114x144-080e7ec6514fdc62bcbb7966d9b257d2.png
https://www.nytimes.com/guides/	https://g1.nyt.com/fonts/css/web-fonts.d05a02583ca20b8afd5115f3ef8f1b8d134f743d.css
https://www.nytimes.com/guides/	https://www.tbrandstudio.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-food.html
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115015385887-Contact-Us
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/well/family/well-caregiver-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/smarter-living/guide-sugar.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/realestate/real-estate-decorating-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/international/?action=click&amp;region=Footer&amp;pgtype=Homepage
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115015727108-Accessibility
https://www.nytimes.com/guides/	https://www.nytimes.com/section/smarter-living
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/well/guide-mindfulwork.html
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/notices/tos
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/feedback
https://regex101.com/	https://regex101.com/static/assets/favicon.ico
https://regex101.com/	https://regex101.com/codegen?language=php
https://regex101.com/	http://whatismarkdown.com/
https://regex101.com/	https://regex101.com/static/653.6e679a10c3aae1d7e364.css
https://regex101.com/	https://github.com/firasdib/Regex101/issues
https://regex101.com/	https://fonts.googleapis.com
https://regex101.com/	https://regex101.com/static/assets/icon-120.png
https://regex101.com/	https://github.com/sponsors/firasdib
https://regex101.com/	https://github.com/firasdib/Regex101/wiki
https://regex101.com/	https://regex101.com/settings
https://regex101.com/	https://regex101.com/static/assets/icon-60.png
https://regex101.com/	https://regex101.com/static/assets/icon-96.png
https://regex101.com/	https://regex101.com/static/quickref.076490f90739ed2b167a.chunk.js
https://regex101.com/	https://fonts.googleapis.com/css2?family=Open+Sans:ital,wght@0,300;0,400;0,600;0,700;1,400&family=Source+Code+Pro:wght@400;500;700&display=swap
https://regex101.com/	https://regex101.com/static/assets/icon-32.png
https://regex101.com/	https://regex101.com/static/assets/manifest.webmanifest
https://regex101.com/	https://regex101.com/static/assets/flavors.md
https://regex101.com/	https://regex101.com/library
https://regex101.com/	https://regex101.com/static/assets/icon-76.png
https://regex101.com/	https://regex101.com/static/assets/icon-72.png
https://regex101.com/	http://browsehappy.com/
https://regex101.com/	https://regex101.com/
https://regex101.com/	https://regex101.com/static/assets/icon-144.png
https://regex101.com/	https://regex101.com/static/assets/icon-16.png
https://regex101.com/	https://fonts.gstatic.com
https://regex101.com/	https://regex101.com/static/assets/icon-152.png
https://regex101.com/	https://regex101.com/static/assets/icon-192.png
https://regex101.com/	https://twitter.com/regex101
https://regex101.com/	https://regex101.com/quiz
https://regex101.com/	https://regex101.com/static/assets/icon-114.png
https://regex101.com/	https://turnonjs.com
https://regex101.com/	https://regex101.com/static/assets/changelog.md
https://regex101.com/	https://regex101.com/static/assets/icon-180.png
https://regex101.com/	https://regex101.com/static/bundle.5050a89411bde707373d.css
https://regex101.com/	https://www.dotenv.org/?utm_campaign=github_repo&amp;utm_medium=referral&amp;utm_content=regex101&amp;utm_source=github
https://regex101.com/	https://www.paypal.com/cgi-bin/webscr?cmd=_donations&amp;business=firas%2edib%40gmail%2ecom&amp;lc=US&amp;item_name=Regex101&amp;no_note=0&amp;currency_code=USD&amp;bn=PP%2dDonationsBF%3abtn_donate_SM%2egif%3aNonHostedGuest
https://regex101.com/	https://web.libera.chat/?nick=re101-mist-?&amp;chan=#regex
https://regex101.com/	https://regex101.com/debugger
https://regex101.com/	mailto:contact@regex101.com
https://regex101.com/	https://regex101.com
https://regex101.com/	https://regex101.com/account/mine
https://regex101.com/	https://regex101.com/static/assets/icon-57.png
